ip,port,org,city,country,source_file,sample_host,score
129.158.50.59,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.158.50.59:8443,7
129.146.121.203,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.121.203:8443,7
129.146.47.160,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.47.160:8443,7
140.245.33.193,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.33.193:8443,4
129.146.125.108,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.125.108:8443,4
150.136.253.248,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.253.248:8443,7
129.80.239.6,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.239.6:8443,7
129.146.173.121,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.173.121:8443,7
129.146.252.85,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.252.85:8443,7
165.1.68.13,8443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://165.1.68.13:8443,7
150.136.161.151,80,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.161.151,3
192.18.139.11,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,192.18.139.11:443,6
152.67.227.200,587,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,152.67.227.200:587,2
140.245.60.222,8880,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.60.222:8880,5
140.245.34.72,2053,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.34.72:2053,7
161.33.161.91,8880,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.161.91:8880,5
140.245.34.72,2083,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.34.72:2083,7
161.33.184.82,8880,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.184.82:8880,5
150.136.10.224,444,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.10.224:444,5
140.245.35.161,8880,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.35.161:8880,5
140.245.43.13,8880,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.43.13:8880,5
40.233.97.102,8880,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://40.233.97.102:8880,5
141.148.27.179,8888,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,141.148.27.179:8888,2
138.2.227.217,8880,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://138.2.227.217:8880,5
146.235.235.20,8880,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.235.20:8880,5
141.148.155.149,8880,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://141.148.155.149:8880,5
64.181.245.52,8880,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.245.52:8880,5
140.245.100.35,8880,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.100.35:8880,5
146.235.205.253,80,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.205.253:80,5
151.145.79.57,80,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.79.57,2
137.131.19.74,2053,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,137.131.19.74:2053,4
140.245.47.183,80,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.47.183,2
192.9.149.60,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.149.60,9
155.248.202.96,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://155.248.202.96,9
144.24.32.90,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.32.90,9
146.235.212.63,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.212.63,9
164.152.23.251,443,Oracle Corporation,Chicago,US,2026-03-15-oracle-us-batch-01.csv,https://164.152.23.251,9
192.18.132.195,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.18.132.195,9
159.13.58.31,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.13.58.31,9
161.33.201.78,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.201.78:443,6
161.33.195.131,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.195.131:443,6
150.230.43.240,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://150.230.43.240,9
192.9.156.27,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.156.27,9
138.2.231.62,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://138.2.231.62,9
40.233.82.185,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,oci-vpn-1.duckdns.org:443,6
158.101.20.65,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://158.101.20.65,9
161.33.76.218,2053,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.76.218:2053,7
132.145.208.240,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://132.145.208.240,9
158.101.5.174,8880,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://158.101.5.174:8880,5
161.33.178.154,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.178.154,9
168.107.1.98,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.1.98:443,6
151.145.71.246,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.71.246,9
158.179.175.2,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.175.2,9
150.230.41.112,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://150.230.41.112,9
168.107.2.53,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.2.53:443,6
161.33.186.23,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.186.23:443,6
159.54.177.145,8880,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.177.145:8880,5
161.33.161.187,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.161.187:443,6
137.131.59.0,443,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,https://137.131.59.0,9
134.185.100.65,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.100.65:443,6
138.2.226.71,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://138.2.226.71,9
152.67.248.120,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://152.67.248.120,9
193.122.152.253,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://193.122.152.253,9
193.122.177.228,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://193.122.177.228,9
140.245.71.47,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.71.47:443,6
140.245.45.168,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.45.168,9
167.234.219.180,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://167.234.219.180,9
146.235.205.181,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.205.181,9
192.9.237.232,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.237.232,9
151.145.79.57,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.79.57,9
168.107.28.77,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.28.77,9
129.158.198.241,2053,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.158.198.241:2053,7
141.148.156.157,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://141.148.156.157,9
161.33.196.108,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.196.108,9
151.145.64.150,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.64.150:443,6
161.33.79.188,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.79.188,9
161.33.223.142,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.223.142:443,6
140.245.42.30,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.42.30,9
170.9.242.241,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://170.9.242.241,9
161.33.204.103,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.204.103,9
168.107.39.109,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.39.109:443,6
144.24.5.12,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.5.12,9
129.146.137.214,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.137.214,9
146.235.232.141,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.232.141,9
140.245.65.244,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.65.244,9
192.9.229.41,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.229.41,9
129.146.136.106,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.136.106,9
144.24.19.73,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.19.73,9
158.179.173.208,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.173.208:443,6
130.110.8.240,443,Oracle Corporation,Windsor,US,2026-03-15-oracle-us-batch-01.csv,https://130.110.8.240,9
161.33.202.69,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.202.69:443,6
192.9.159.222,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.159.222,9
168.107.59.13,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.59.13,9
161.33.162.221,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.162.221,9
129.146.199.96,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.199.96:443,6
158.179.175.117,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.175.117:443,6
132.226.116.67,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.116.67,9
158.179.193.188,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.193.188:443,6
158.179.195.238,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.195.238:443,6
168.110.54.166,443,Oracle Corporation,Miami,US,2026-03-15-oracle-us-batch-01.csv,https://168.110.54.166,9
146.235.192.155,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.192.155,9
168.107.47.202,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.47.202:443,6
161.33.172.215,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.172.215,9
150.136.255.42,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.255.42,9
129.146.185.214,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.185.214,9
170.9.8.229,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://170.9.8.229,9
168.107.43.198,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.43.198:443,6
140.245.75.11,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.75.11:443,6
152.70.150.202,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://152.70.150.202,9
129.213.120.186,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.213.120.186,9
129.146.84.188,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.84.188,9
161.33.181.114,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.181.114,9
161.33.134.185,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.134.185:443,6
144.24.33.239,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://144.24.33.239,9
129.146.143.39,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.143.39,9
129.146.67.81,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.67.81,9
134.185.104.199,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.104.199,9
168.107.39.64,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.39.64:443,6
140.245.90.105,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.90.105,9
134.185.97.33,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,134.185.97.33:443,6
168.107.40.46,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.40.46,9
132.226.48.243,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.48.243,9
168.107.57.99,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.57.99:443,6
161.33.142.247,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.142.247:443,6
192.9.154.15,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.9.154.15,9
64.181.218.67,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.218.67,9
129.80.245.249,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.245.249,9
129.153.221.229,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.221.229,9
192.18.136.255,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://192.18.136.255,9
159.54.174.128,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.174.128,9
150.136.56.43,2083,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,150.136.56.43:2083,4
158.179.190.49,8880,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.190.49:8880,5
129.146.48.121,2052,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,129.146.48.121:2052,2
129.80.242.71,2083,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,129.80.242.71:2083,4
140.245.62.237,2053,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.62.237:2053,7
151.145.79.57,2000,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://151.145.79.57:2000,5
129.146.241.23,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.241.23,9
170.9.4.90,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://170.9.4.90,9
64.181.249.122,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://64.181.249.122,9
162.241.248.14,443,Oracle Corporation,Provo,US,2026-03-15-oracle-us-batch-01.csv,https://bakertilly.mx,8
140.245.37.38,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.37.38,9
193.122.178.117,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://193.122.178.117,9
132.226.97.154,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.97.154:8443,7
161.33.7.221,8443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.7.221:8443,7
129.153.200.99,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.200.99,9
132.226.125.73,8443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://132.226.125.73:8443,6
140.245.126.198,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.126.198:8443,4
167.234.217.135,8443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://167.234.217.135:8443,7
132.145.209.143,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://132.145.209.143:8443,7
134.185.88.235,2096,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.88.235:2096,7
140.245.38.174,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.38.174,9
159.54.191.91,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.191.91,9
146.235.202.197,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.202.197,9
40.233.97.102,8095,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,40.233.97.102:8095,2
129.213.22.27,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.213.22.27,9
129.146.26.34,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.26.34,9
158.101.21.57,2443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,158.101.21.57:2443,2
159.54.181.173,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://159.54.181.173,9
129.153.172.64,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.172.64,9
162.144.22.161,80,Oracle Corporation,Provo,US,2026-03-15-oracle-us-batch-01.csv,cpanel.theleadspromax.com,2
129.80.211.77,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.211.77,9
192.18.136.86,9002,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,192.18.136.86:9002,2
161.33.144.233,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.144.233:443,6
137.131.16.222,443,Oracle Corporation,La Jolla,US,2026-03-15-oracle-us-batch-01.csv,https://137.131.16.222,9
129.80.224.246,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.224.246,9
129.146.76.113,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.76.113,9
168.107.61.240,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.61.240,9
129.146.49.224,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.49.224,8
158.179.187.8,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.187.8,9
168.107.62.19,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.62.19,9
161.33.156.204,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.156.204:443,6
129.153.77.133,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.77.133,9
129.146.248.65,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.248.65,9
161.33.14.229,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.14.229,9
134.185.89.108,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.89.108,9
161.33.181.124,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.181.124:443,6
147.224.246.150,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://147.224.246.150,9
168.107.35.19,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://168.107.35.19,9
168.110.61.70,443,Oracle Corporation,Miami,US,2026-03-15-oracle-us-batch-01.csv,168.110.61.70:443,6
150.136.5.10,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.5.10,9
158.101.35.95,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://158.101.35.95,9
161.33.203.233,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.203.233,9
161.33.177.114,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.177.114,9
163.192.109.26,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.109.26,9
140.245.85.79,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.85.79:443,6
158.179.181.65,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.181.65:443,6
134.185.85.76,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://134.185.85.76,9
158.101.111.97,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://158.101.111.97,9
151.145.77.73,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.77.73:443,6
151.145.79.110,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,151.145.79.110:443,6
129.153.42.27,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.42.27,9
165.1.66.87,80,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,fs4.poihub.com,2
165.1.66.87,80,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,asset4.poihub.com,2
165.1.66.87,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://fs4.poihub.com,8
165.1.66.87,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://asset4.poihub.com,8
140.245.106.101,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.106.101:443,6
129.159.119.161,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.159.119.161,9
158.179.191.162,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.191.162,9
140.245.121.163,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.121.163,9
161.33.191.119,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.191.119,9
161.33.201.3,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.201.3,9
129.153.122.95,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.153.122.95,9
140.245.124.158,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://140.245.124.158,9
140.245.93.36,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.93.36:443,6
161.33.214.178,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,161.33.214.178:443,6
168.107.43.215,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,168.107.43.215:443,6
158.179.183.70,443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,158.179.183.70:443,6
140.245.70.175,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,140.245.70.175:443,6
150.136.235.111,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://150.136.235.111,9
146.235.239.38,443,Oracle Corporation,San Jose,US,2026-03-15-oracle-us-batch-01.csv,https://146.235.239.38,9
140.245.124.194,80,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,merdu.id,2
140.245.114.230,80,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,wronglab.space,2
69.6.249.189,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,bellavistore.com,2
140.245.114.230,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://wronglab.space,8
140.245.59.245,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://sg.nitxl.pro,9
50.6.111.12,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://nfldraftplayerrankings.com,8
69.6.213.206,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,paineljc.com.br,2
69.6.249.161,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,serenjcpainel.com.br,2
69.6.249.178,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,isamakevariedades.com.br,2
158.179.170.73,10443,Oracle Corporation,Redwood,US,2026-03-15-oracle-us-batch-01.csv,https://158.179.170.73:10443,5
50.6.35.200,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,duduvape.com,2
163.192.30.5,443,Oracle Corporation,Belmont,US,2026-03-15-oracle-us-batch-01.csv,https://163.192.30.5,9
162.241.216.29,80,Oracle Corporation,Provo,US,2026-03-15-oracle-us-batch-01.csv,mixstreamintegration.com,2
161.33.188.66,443,Oracle Corporation,Mobile,US,2026-03-15-oracle-us-batch-01.csv,https://161.33.188.66,9
50.6.35.99,443,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,https://www.havilahinitiative.org,8
69.6.212.178,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,www.usenuvy.com,2
129.80.146.124,8443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.146.124:8443,7
69.6.213.206,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,www.impactobizjc.com,2
69.6.213.237,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,lojainfinitystorebr.com.br,2
69.6.213.169,80,Oracle Corporation,Jacksonville,US,2026-03-15-oracle-us-batch-01.csv,trilumia.com.br,2
129.80.180.249,443,Oracle Corporation,Ashburn,US,2026-03-15-oracle-us-batch-01.csv,https://129.80.180.249,9
129.146.132.240,443,Oracle Corporation,Phoenix,US,2026-03-15-oracle-us-batch-01.csv,https://129.146.132.240,9
